Date,Open,High,Low,Close,Adj Close,Volume
2015-01-27,28.105000,30.000000,27.257500,29.657499,26.655342,1891867200
2015-02-03,29.625000,30.127501,29.402500,29.930000,26.900259,987632000
2015-02-10,30.042500,31.870001,30.040001,31.770000,28.666693,1057268000
2015-02-17,31.872499,33.250000,31.730000,33.250000,30.002125,1061316000
2015-02-24,33.235001,33.400002,31.652500,32.272499,29.120104,1381355200
2015-03-03,32.240002,32.392502,31.264999,31.785000,28.680222,1149481200
2015-03-10,31.602501,31.805000,30.407499,31.237499,28.186205,1095439600
2015-03-17,31.475000,32.312500,31.290001,31.802500,28.696016,1074033200
2015-03-24,31.807501,32.009998,30.650000,31.592501,28.506527,874865200
2015-03-31,31.522499,31.877501,30.775000,31.837500,28.727600,608504400
2015-04-07,31.910000,32.142502,31.165001,31.712500,28.614809,725514400
2015-04-14,31.750000,32.029999,31.115000,31.900000,28.783991,727501200
2015-04-21,32.025002,33.282501,31.580000,33.162498,29.923170,1029362400
2015-04-28,33.615002,33.634998,31.145000,32.174999,29.032135,1500025600
2015-05-05,32.037498,32.112499,30.840000,31.580000,28.495249,1051758000
2015-05-12,31.400000,32.680000,31.205000,32.547501,29.490921,868594400
2015-05-19,32.672501,33.242500,32.334999,33.134998,30.023243,665658000
2015-05-26,33.150002,33.227501,32.279999,32.634998,29.570200,921045600
2015-06-02,32.465000,32.735001,31.707500,31.950001,28.949526,765611200
2015-06-09,31.674999,32.544998,31.405001,31.730000,28.750189,845714800
2015-06-16,31.757500,32.077499,31.592501,31.902500,28.906488,754302400
